Security Code,Security Id,Security Name,Group,Face Value,Industry,INR
530905,SAINDUS,SAI INDUSTRIES LTD.,P ,10,Finance (including NBFCs),
530909,ERPSOFT,ERP SOFT SYSTEMS LTD.,XT,10,Misc.Commercial Services,
530915,JRFOODS,J.R.FOODS LTD.,P ,10,Edible Oils,
530917,RRSECUR,R.R.SECURITIES LTD.,P ,10,Misc.Commercial Services,
530921,INTETHR,INTEGRATED THERMOPLASTICS LTD.,P ,10,Plastic Products,
530925,RAMSONS,RAMSONS PROJECTS LTD.,XT,10,Finance (including NBFCs),
530927,HARAFIN,HARYANA FINANCIAL CORPORATION LTD.,P ,10,Financial Institutions,
530929,EUROASIA,EURO ASIA EXPORTS LTD.,P ,10,Comm.Trading  &amp; Distribution,
530955,MINDVISCAP,Mindvision Capital Ltd,Z ,10,Finance (including NBFCs),
530971,NIMBUSI,NIMBUS INDUSTRIES LTD.,XT,5,Comm.Trading  &amp; Distribution,
530993,SARTHAKGL,SARTHAK GLOBAL LTD.,XT,10,Comm.Trading  &amp; Distribution,
531003,SWRNASE,SWARNA SECURITIES LTD.,XT,10,Finance (including NBFCs),
531029,BHATEXT,BHARAT TEXTILES &amp; PROOFING INDUSTRIES LTD.,P ,10,Comm.Trading  &amp; Distribution,
531035,JRELTD,Justride Enterprises Ltd,P ,10,2/3 Wheelers,
531049,NEELKAN,NEELKANTH ROCKMINERALS LTD.,XT,10,Construction Materials,
531055,GFLFIN,GFL Financials India Limited,Z ,2,Misc.Commercial Services,
531065,OSWALOR,OSWAL OVERSEAS LTD.,XT,10,Sugar,
531163,KEMISTAR,Kemistar Corporation Limited,P ,10,Specialty Chemicals,
531164,LADIAMO,LASER DIAMONDS LTD.,P ,10,Other Apparels &amp; Accessories,
531192,MIDINFRA,Midas Infra Trade Limited,XT,1,Finance (including NBFCs),
531203,BRANDREAL,BRAND REALTY SERVICES LTD.,XT,10,Consulting Services,
531211,WELLNESS,WELLNESS NONI LTD.,P ,10,Other Financial Services,
531221,MAYURFL,MAYUR FLOORINGS LTD.,P ,10,Construction Materials,
531260,YKMIND,YKM INDUSTRIES LTD.,P ,10,Packaged Foods,
531265,PROGRESV,PROGRESSIVE EXTRACTIONS &amp; EXPORTS LTD.,XT,10,Other Food Products,
531274,KINETRU,KINETIC TRUST LTD.,XT,10,Finance (including NBFCs),
531279,TRISHAKT,TRISHAKTI ELECTRONICS &amp; INDUSTRIES LTD.,XT,10,Finance (including NBFCs),
531283,CINDRELL,CINDRELLA FINANCIAL SERVICES LTD.,XT,10,Finance (including NBFCs),
531336,AUROCOK,AUROMA COKE LTD.,XT,10,Coal,
531340,BERVINL,BERVIN INVESTMENT &amp; LEASING LTD.,XT,10,Other Financial Services,
531357,MERMETL,MERCURY METALS LTD.,XT,1,Comm.Trading  &amp; Distribution,
531392,ASFLORA,ASIAN FLORA LTD.,P ,10,Other Agricultural Products,
531395,PADAMCO,PADAM COTTON YARNS LTD.,XT,10,Textiles,
531402,LWSKNIT,LWS KNITWEAR LTD.,XT,10,Comm.Trading  &amp; Distribution,
531406,ANSINDUS,ANS Industries Ltd,XT,10,Non-alcoholic Beverages,
531420,BMBMUMG,BMB MUSIC &amp; MAGNETICS LTD.,Z ,10,Movies &amp; Entertainment,
531432,SYTIXSE,SYSTEMATIX SECURITIES LTD.,P ,10,Finance (including NBFCs),
531479,GLOBAL,GLOBAL LAND MASTERS CORPORATION LTD.,XT,10,Realty,
531509,STEP2COR,STEP TWO CORPORATION LTD.,XT,10,Other Financial Services,
531521,DESHRAK,DESH RAKSHAK AUSHDHALAYA LTD.,P ,10,Pharmaceuticals,
531533,ECOM,E.COM INFOTECH (I) LTD.,XT,10,IT Consulting &amp; Software,
531553,DRL,Disha Resources Ltd,XT,10,Misc.Commercial Services,
531556,CORALFINAC,CORAL INDIA FINANCE &amp; HOUSING LTD.,B ,2,Housing Finance ,
531557,AMITSEC,AMIT SECURITIES LTD.,XT,10,Finance (including NBFCs),
531562,PUSHPIN,PUSHPSONS INDUSTRIES LTD.,P ,10,Textiles,
531581,ALKADIA,ALKA DIAMOND INDUSTRIES LTD.,XT,10,Other Apparels &amp; Accessories,
531600,GOGIACAP,Gogia Capital Services Limited,XT,10,Other Financial Services,
531616,STARCOM,Starcom Information Technology Ltd,XT,10,IT Consulting &amp; Software,
531628,STERSPN,STERLING SPINNERS LTD.,P ,10,Textiles,
531635,SILVOAK,SILVER OAK (INDIA) LTD.,XT,10,Breweries &amp; Distilleries,
531637,SWORDNSH,SWORD &amp; SHIELD PHARMA LTD.,XT,10,Pharmaceuticals,
531640,SICL,Suvidha Infraestate Corporation Limited,P ,10,Realty,
531651,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,XT,10,Iron &amp; Steel/Interm.Products,
531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,XT,10,Finance (including NBFCs),
531658,TRIJAL,TRIJAL INDUSTRIES LTD.,XT,10,Finance (including NBFCs),
531661,HITTCO,HITTCO TOOLS LTD.,XT,10,Industrial Machinery,
531667,SHGOVTR,SHREE SURGOVIND TRADELINK LTD.,XT,10,Comm.Trading  &amp; Distribution,
531676,VAGHANI,VAGHANI TECHNO-BUILD LTD.,XT,10,Packaged Foods,
531677,ARISINT,ARIS INTERNATIONAL LTD.,P ,10,IT Consulting &amp; Software,
531681,AMARDEE,AMRADEEP INDUSTRIES LTD.,XT,1,Plastic Products,
531699,SUPRDOM,SUPER DOMESTIC MACHINES LTD.,XT,10,Household Appliances,
531713,BLUCHIP,BLUECHIP STOCKSPIN LTD.,P ,10,Misc.Commercial Services,
531724,HRBFLOR,HRB FLORICULTURE LTD.,XT,10,Misc.Commercial Services,
531735,PRISMFN,PRISM FINANCE LTD.,P ,10,Finance (including NBFCs),
531743,HIRAUTO,HIRA AUTOMOBILES LTD.,P ,10,Comm.Trading  &amp; Distribution,
531771,TOWASOK,TOWA SOKKI LTD.,XT,10,Other Elect.Equip./ Prod.,
531775,CISTRO,CISTRO TELELINK LTD.,XT,1,Comm.Trading  &amp; Distribution,
531778,KACHCHH,KACHCHH MINERALS LTD.,XT,10,Mining,
531797,SCANPRO,SCAN PROJECTS LTD.,XT,10,Cement &amp; Cement Products,
531819,NUWAY,NUWAY ORGANIC NATURALS INDIA LTD.,XT,10,Comm.Trading  &amp; Distribution,
531825,RCCEMEN,RCC CEMENTS LTD.,XT,10,IT Consulting &amp; Software,
531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,P ,10,Other Financial Services,
531854,FUNWTRD,FUNWORLD &amp; TOURISM DEVELOPMENT LTD.,XT,10,Other Leisure Facilities,
531885,SVAINDIA,SVA INDIA LTD.,P ,10,Comm.Trading  &amp; Distribution,
531887,RAHME,RAHUL MERCHANDISING LTD.,XT,10,Other Apparels &amp; Accessories,
531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE LTD.,XT,1,Realty,
531913,GOPAIST,GOPAL IRON &amp; STEELS CO.(GUJARAT) LTD.,XT,10,Iron &amp; Steel Products,
531918,HINDAPL,HINDUSTAN APPLIANCES LTD.,P ,10,Comm.Trading  &amp; Distribution,
531928,GOLCA,GOLDEN CARPETS LTD.,XT,10,Furniture-Furnishing-Paints,
531931,SAICAPI,SAI CAPITAL LTD.,P ,10,Misc.Commercial Services,
531944,SERVOTEC,SERVOTECH ENGINEERING INDUSTRIES LTD.,XT,10,Industrial Machinery,
531971,HARIGOV,HARI GOVIND INTERNATIONAL LTD.,P ,10,Textiles,
531980,SENINFO,Senthil Infotek Ltd,XT,10,IT Consulting &amp; Software,
531989,DECPO,DECCAN POLYPACKS LTD.,XT,10,Containers &amp; Packaging,
531994,AUTOPINS,AUTO PINS (INDIA) LTD.,XT,10,Auto Parts &amp; Equipment,
532011,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.,XT,10,Movies &amp; Entertainment,
532016,WELLESLEY,WELLESLEY CORPORATION LTD.,XT,10,Realty,
532021,SENBO,SENBO INDUSTRIES LTD.,XT,10,Pharmaceuticals,
532024,RBGUPTA,R.B.GUPTA FINANCIALS LTD.,P ,10,Other Financial Services,
532083,SHKALYN,SHRI KALYAN HOLDINGS LTD.,XT,10,Misc.Commercial Services,
532154,SUNSHINE,SUN AND SHINE WORLDWIDE LTD.,XT,10,Misc.Commercial Services,
532167,OMKARPH,OMKAR PHARMACHEM LTD.,XT,10,Commodity Chemicals,
532217,SIELFNS,SIEL FINANCIAL SERVICES LTD.,P ,10,Other Financial Services,
532307,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.,T ,10,IT Software Products,
532425,GULCHEM,GULSHAN CHEMFILL LTD.,XT,2,Commodity Chemicals,
532486,POKARNA,POKARNA LTD.,B ,2,Construction Materials,
532504,NAVINFLUOR,Navin Fluorine International Limited-$,B ,2,Commodity Chemicals,
532514,IGL,INDRAPRASTHA GAS LTD.,A ,2,Utilities:Non-Elec.,
532543,GULFPETRO,GP Petroleums Limited,B ,5,Oil Marketing &amp; Distribution,
532610,DWARKESH,DWARIKESH SUGAR INDUSTRIES LTD.,B ,1,Sugar,
532648,YESBANK,YES BANK LTD.,A ,2,Banks,
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,A ,5,Tea &amp; Coffee,
532713,SAKUMA,SAKUMA EXPORTS LTD.,T ,10,Comm.Trading  &amp; Distribution,
532782,SUTLEJTEX,SUTLEJ TEXTILES &amp; INDUSTRIES LTD.,B ,1,Textiles,
532785,RUCHIRA,RUCHIRA PAPERS LTD.,B ,10,Paper &amp; Paper Products,
532801,CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,B ,10,IT Software Products,
532832,IBREALEST,INDIABULLS REAL ESTATE LTD.,A ,2,Realty,
532914,ARCOTECH,ARCOTECH LTD.,B ,2,Copper,
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,B ,1,Heavy Electrical Equipment,
533044,SELANBBPH,SELANBBPH,P ,10,,
533552,RUPA,RUPA &amp; COMPANY LTD.,B ,1,Other Apparels &amp; Accessories,
534109,PYXISFIN,Pyxis Finvest Ltd,M ,10,Finance (including NBFCs),
534732,INTELLADV,INTELLIVATE CAPITAL ADVISORS LTD.,XT,1,Other Financial Services,
534839,EFPL,ECO FRIENDLY FOOD PROCESSING PARK LTD.,M ,1,Other Agricultural Products,
535136,KFL,KAVITA FABRICS LTD.,XT,10,Textiles,
535142,CNEL,CHANNEL NINE ENTERTAINMENT LTD.,M ,1,Movies &amp; Entertainment,
535387,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LTD.,T ,10,Textiles,
535431,GCMSECU,GCM Securities Ltd,M ,1,Other Financial Services,
535647,OTML,ONESOURCE TECHMEDIA LTD.,M ,10,Movies &amp; Entertainment,
535910,MMLF,Money Masters Leasing &amp; Finance Ltd,MT,10,Finance (including NBFCs),
535916,ALSL,Alacrity Securities Ltd,M ,10,Other Financial Services,
535917,GCMCOMM,GCM Commodity &amp; Derivatives Ltd,M ,10,Other Financial Services,
536644,NEWEVER,Newever Trade Wings Ltd,MT,10,Comm.Trading  &amp; Distribution,
536820,BOSTONTEK,Boston Teknowsys (India) Ltd,XT,10,IT Software Products,
536846,YURANUS,Yuranus Infrastructure Ltd,XT,10,Construction &amp; Engineering,
536960,M100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,B ,10,,
536992,RCLEDPLADD,Reliance Mutual Fund - Reliance Close Ended Equity Fund- Series A - Direct Plan Dvdnd Pyot Optin,B ,10,,
536993,RCLEDPLADG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Direct Plan  Growth Option,B ,10,,
537068,SATYA,Satya Miners &amp; Transporters Ltd,Z ,10,Other Financial Services,
537198,RCLEDPLBDD,Reliance Mutual Fund - Reliance Close Ended Equity Fund- Series B - Direct Plan Dividend Payo O,B ,10,,
537199,RCLEDPLBDG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Direct Plan Growth Option,B ,10,,
537200,RCLENDPLBD,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Dividend Payout Option,B ,10,,
537201,RCLENDPLBG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Growth Option,B ,10,,
537483,RELCNX100,Reliance ETF Nifty 100,B ,10,,
537492,AGRIMONY,Agrimony Commodities Ltd,M ,10,Comm.Trading  &amp; Distribution,
537573,POLYMAC,Polymac Thermoformers Ltd,M ,10,Plastic Products,
537708,KOTAKNIFTY,Kotak Mahindra Mutual Fund - Kotak Nifty ETF,B ,1,,
537784,KCSL,Karnimata Cold Storage Ltd,M ,10,Misc.Commercial Services,
537922,IPRU2296,ICICI Prudential Value Fund Series 3(Regular Dividend Option),B ,10,,
537923,IPRU8496,ICICI Prudential Value Fund Series 3(Direct Dividend Option),B ,10,,
537985,INFRONICS,Infronics Systems Ltd,XT,10,IT Software Products,
538015,BSLFEFS2RG,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - Growth,B ,10,,
538016,BSLFEFS2RN,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - D P,B ,10,,
538017,BSLFEFS2DG,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan - Growth,B ,10,,
538018,BSLFEFS2DN,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan-Dividend P,B ,10,,
538351,AFEL,A.F. Enterprises Ltd,XT,10,Investment Companies,
538382,WESTLEIRES,West Leisure Resorts Ltd,XT,10,Comm.Trading  &amp; Distribution,
538418,RCLEDIIADD,Reliance Close Ended Equity Fund II- Series A - Direct Plan Dividend Payout Option,B ,10,,
538419,RCLEDIIADG,Reliance Close Ended Equity Fund II- Series A - Direct Plan Growth Option,B ,10,,
538420,RCLENDIIAD,Reliance Close Ended Equity Fund II- Series A - Dividend Payout Option,B ,10,,
538421,RCLENDIIAG,Reliance Close Ended Equity Fund II- Series A - Growth Option,B ,10,,
538446,DHANUKACOM,Dhanuka Commercial Ltd,M ,10,Other Financial Services,
538451,WORTH,Worth Investment &amp; Trading Co Ltd,XT,10,Investment Companies,
538464,TPROJECT,Thirani Projects Ltd,XT,10,Finance (including NBFCs),
538501,IPRU2401,ICICI Prudential Growth Fund Series 1 (Regular Dividend Payout),B ,10,,
538502,IPRU8601,ICICI Prudential Growth Fund Series 1 (Direct Dividend Option),B ,10,,
538542,GOLDCOINHF,Gold Coin Health Foods Ltd,Z ,10,Packaged Foods,
538548,VITANAGRO,Vitan Agro Industries Ltd,XT,1,Comm.Trading  &amp; Distribution,
538565,VISTARAMAR,Vistar Amar Ltd,XT,10,Finance (including NBFCs),
538569,TRIVENIENT,Triveni Enterprises Ltd,XT,1,Comm.Trading  &amp; Distribution,
538576,BHANDERI,Bhanderi Infracon Ltd,MT,10,Realty,
538577,IPRU2428,ICICI Prudential Growth Fund Series 2 (Regular Plan - Dividend Payout Option),B ,10,,
538578,IPRU8628,ICICI Prudential Growth Fund Series 2 (Direct Plan - Dividend Payout Option),B ,10,,
538591,RCAPBULADD,Reliance Mutual Fund - Reliance Capital Builder Fund- Series A - Direct Plan Dividend Payout Optio,B ,10,,
538592,RCAPBULADG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series A - Direct Plan   Growth Option,B ,10,,
538593,RCAPBUILAD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series A - Dividend Payout Option,B ,10,,
538594,RCAPBUILAG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series A - Growth Option,B ,10,,
538596,QUANTBUILD,Quantum Build-Tech Ltd,XT,10,Realty,
538608,DWITIYA,Dwitiya Trading Ltd,XT,2,Comm.Trading  &amp; Distribution,
538609,GAJANANSEC,Gajanan Securities Services Ltd,XT,10,Other Financial Services,
538611,RTFL,Real Touch Finance Ltd,XT,10,Other Financial Services,
538630,RCAPBULBDD,Reliance Mutual Fund - Reliance Capital Builder Fund- Series B - Direct Dvdnd Plan- Dvdnd Pyot O,B ,10,,
538631,RCAPBULBDG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series B - Direct Growth Plan- Growth Option,B ,10,,
538632,RCAPBUILBD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series B - Dividend Plan-Dividend Pyut Otin,B ,10,,
538633,RCAPBUILBG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series B - Growth Plan- Growth Option,B ,10,,
538634,VRL,Vasundhara Rasayans Ltd,XT,10,Pharmaceuticals,
538648,IPRU2487,ICICI Prudential Value Fund Series 5 (Regular Cumulative Option),B ,10,,
538649,IPRU2488,ICICI Prudential Value Fund Series 5 (Regular Dividend Option),B ,10,,
538650,IPRU8687,ICICI Prudential Value Fund Series 5 (Direct Cumulative Option),B ,10,,
538651,IPRU8688,ICICI Prudential Value Fund Series 5 (Direct Dividend Option),B ,10,,
538667,SIROHIA,Sirohia &amp; Sons Ltd,MT,10,Comm.Trading  &amp; Distribution,
538709,SEOFIGR,SBI Equity Opportunities Fund - Series I- Regular Plan -Growth,B ,10,,
538710,SEOFIDR,SBI Equity Opportunities Fund - Series I-Regular Plan- Dividend Payout,B ,10,,
538711,SEOFIGD,SBI Equity Opportunities Fund - Series I-Direct Plan -Growth,B ,10,,
538712,SEOFIDD,SBI Equity Opportunities Fund - Series I-Direct Plan - Dividend Payout,B ,10,,
538717,RCAPBULCDD,Reliance Capital Builder Fund- Series C - Direct Dividend Plan- Dividend Payout Option,B ,10,,
538718,RCAPBULCDG,Reliance Capital Builder Fund- Series C - Direct Growth Plan- Growth Option,B ,10,,
538719,RCAPBUILCD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series C - Dividend Plan-Dividend P O,B ,10,,
538720,RCAPBUILCG,Reliance Capital Builder Fund- Series C - Growth Plan- Growth Option,B ,10,,
538729,IPRU8711,ICICI Prudential Growth Fund Series 3 (Direct Plan - Dividend Payout Option),B ,10,,
538743,MUDUNURU,Mudunuru Ltd,XT,2,IT Consulting &amp; Software,
538763,IPRU2530,ICICI Prudential Growth Fund Series 4 (Regular Plan - Dividend Payout Option),B ,10,,
538764,IPRU8730,ICICI Prudential Growth Fund Series 4 (Direct Plan - Dividend Payout Option),B ,10,,
538789,BUDGE BUDGE,Budge Budge Company Ltd,XT,10,Jute &amp; Jute Products,
538794,JETINFRA,Jet Infraventure Ltd,M ,10,Realty,
538808,D3YRCEERG,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Growth,B ,10,,
538809,D3YRCEERDP,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Dividend Payout,B ,10,,
538810,D3YRCEEDG,DSP BlackRock 3 Years Close Ended Equity Fund- Direct Plan - Growth,B ,10,,
538811,D3YRCEEDDP,DSP BlackRock 3 Years Close Ended Equity Fund-Direct Plan - Dividend Payout,B ,10,,
538833,ANUBHAV,Anubhav Infrastructure Ltd,B ,10,Construction &amp; Engineering,
538838,ICL,Indo Cotspin Ltd,XT,10,Textiles,
538853,RCBFIIADD,Reliance Capital Builder Fund II - Series A - Direct Plan Dividend Payout Option,B ,10,,
538854,RCBFIIADG,Reliance Capital Builder Fund II - Series A - Direct Plan Growth Option,B ,10,,
538855,RCBFIIAD,Reliance Capital Builder Fund II - Series A -  Dividend Payout Option,B ,10,,
538868,CSL,Continental Securities Ltd,XT,10,Finance (including NBFCs),
538875,SELLWIN,Sellwin Traders Ltd,XT,10,Misc.Commercial Services,
538892,IPRU2586,ICICI Prudential Growth Fund Series 6 (Regular Plan - Dividend Payout),B ,10,,
538893,IPRU8788,ICICI Prudential Growth Fund Series 6 (Direct Plan - Dividend Payout),B ,10,,
538894,OCTAL,Octal Credit Capital Ltd,XT,10,Other Financial Services,
538895,MIHIKA,Mihika Industries Ltd,XT,10,Comm.Trading  &amp; Distribution,
538919,SKILVEN,Skyline Ventures India Ltd,XT,10,Realty,
538920,SPACEAGE,Spaceage Products Ltd,XT,10,Comm.Trading  &amp; Distribution,
538923,SOFCOM,Sofcom Systems Ltd,XT,10,IT Consulting &amp; Software,
538924,IPRU2591,ICICI Prudential Growth Fund Series 7 (Regular Plan - Dividend Payout),B ,10,,
538925,IPRU8793,ICICI Prudential Growth Fund Series 7 (Direct Plan - Dividend Payout),B ,10,,
538926,NAPL,Naturite Agro Products Ltd,XT,10,Other Agricultural Products,
538935,ABHIFIN,Abhishek Finlease Ltd,XT,10,Consulting Services,
538936,IPRU2598,ICICI Prudential Growth Fund Series 8 (Regular Plan - Dividend Payout),B ,10,,
538937,IPRU8800,ICICI Prudential Growth Fund Series 8 (Direct Plan - Dividend Payout),B ,10,,
538938,RCBFIIBDD,Reliance Capital Builder Fund II - Series B - Direct Plan Dividend Payout Option,B ,10,,
538939,RCBFIIBDG,Reliance Capital Builder Fund II - Series B - Direct Plan Growth Option,B ,10,,
538943,SONAL,Sonal Mercantile Ltd,XT,10,Finance (including NBFCs),
538958,LICNFR3D,LIC MF RGESS Fund Series -3- Regular Plan -Dividend Payout Option,B ,10,,
538959,LICNFR3G1,LIC MF RGESS Fund Series -3 -Direct Plan -Growth Option,B ,10,,
538960,LICNFR3D1,LIC MF RGESS Fund Series- 3 -Direct Plan -Dividend Payout Option,B ,10,,
538970,MANVIJAY,Manvijay Development Company Ltd,XT,10,Realty,
538975,SHREESEC,Shree Securities Ltd,XT,10,Finance (including NBFCs),
538980,HFEFDG,HDFC Focused Equity Fund Plan A - Direct Option- Growth Option,B ,10,,
538981,HFEFDD,HDFC Focused Equity Fund Plan A - Direct Option- Dividend Option,B ,10,,
538983,HFEFRD,HDFC Focused Equity Fund Plan A-Regular Option - Dividend Option,B ,10,,
539009,GBLIL,GBL Industries Ltd,XT,10,Construction &amp; Engineering,
539012,MEGRISOFT,Megri Soft Ltd,XT,10,Internet Software &amp; Services,
539026,SSPNFIN,SSPN Finance Ltd,M ,10,Other Financial Services,
539052,BSLFEFS5RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR GROWTH,B ,10,,
539053,BSLFEFS5RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR DIVIDEND,B ,10,,
539054,BSLFEFS5DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 DIRECT GROWTH,B ,10,,
539055,BSLFEFS5DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 DIRECT DIVIDEND,B ,10,,
539063,RCBFIICDD,Reliance Capital Builder Fund II - Series C - Direct Plan Dividend Payout Option,B ,10,,
539065,RCBFIICDG,Reliance Capital Builder Fund II - Series C - Direct Plan Growth Option,B ,10,,
539067,RCBFIICD,Reliance Capital Builder Fund II - Series C -  Dividend Payout Option,B ,10,,
539070,RCBFIICG,Reliance Capital Builder Fund II - Series C -  Growth Option,B ,10,,
539084,IPRU2619,ICICI Prudential India Recovery Fund - Series 1 (Regular Plan - Dividend Payout Option),B ,10,,
539085,IPRU8821,ICICI Prudential India Recovery Fund - Series 1 (Direct Plan - Dividend Payout Option),B ,10,,
539092,IPRU8841,ICICI Prudential Value Fund Series 6- Direct Plan Cumulative Option,B ,10,,
539093,IPRU8842,ICICI Prudential Value Fund Series 6- Direct Plan Dividend Option,B ,10,,
539094,IPRU2639,ICICI Prudential Value Fund Series 6- Regular Plan Cumulative Option,B ,10,,
539095,IPRU2640,ICICI Prudential Value Fund Series 6- Regular Plan Dividend Option,B ,10,,
539097,YOGYA,Yogya Enterprises Ltd,M ,10,Comm.Trading  &amp; Distribution,
539100,IPRU2626,ICICI Prudential India Recovery Fund - Series 2 (Regular Plan - Dividend Payout Option),B ,10,,
539101,IPRU8828,ICICI Prudential India Recovery Fund - Series 2 (Direct Plan - Dividend Payout Option),B ,10,,
539114,HINDSECR,Hind Securities &amp; Credits Ltd,XT,10,Finance (including NBFCs),
539116,OPCHAINS,O. P. Chains Ltd,M ,10,Comm.Trading  &amp; Distribution,
539119,JAINMARMO,Jain Marmo Industries Ltd,XT,10,Construction Materials,
539121,PALCO,Palco Metals Ltd,XT,10,Aluminium,
539124,SARVOTTAM,Sarvottam Finvest Ltd,XT,10,Finance (including NBFCs),
539133,KTKKIGFG,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Growth option,B ,10,,
539135,KTKKIGFD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Dividend option,B ,10,,
539136,KTKKIGFGD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Growth option,B ,10,,
539137,KTKKIGFDD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Dividend Option,B ,10,,
539138,HFEFBRD,HDFC Focused Equity Fund Plan B - Regular Option- Dividend Payout,B ,10,,
539139,HFEFBDG,HDFC Focused Equity Fund Plan A - Direct Option - Growth,B ,10,,
539140,HFEFBDD,HDFC Focused Equity Fund Plan A- Direct Option - Dividend Payout,B ,10,,
539142,NIFTYEES,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES ),B ,10,,
539175,INDRAIND,Indra Industries Ltd,XT,10,Fertilizers,
539179,IPRU2670,ICICI Prudential  Value Fund Series 7,B ,10,,
539180,IPRU8872,ICICI Prudential Value Fund Series 7,B ,10,,
539189,ADHBHUTIN,Adhbhut Infrastructure Ltd,XT,10,Realty,
539190,DFL,Decillion Finance Ltd,XT,10,Finance (including NBFCs),
539199,MOONGIPASEC,Moongipa Securities Ltd,XT,10,Other Financial Services,
539201,SATIA,Satia Industries Ltd,XT,10,Paper &amp; Paper Products,
539202,RCBFIIIAX,Reliance Capital Builder Fund III Series A - Direct Plan Dividend Payout Option,B ,10,,
539203,RCBFIIIAZ,Reliance Capital Builder Fund III Series A- Direct Plan Growth Option,B ,10,,
539204,RCBFIIIAD,Reliance Capital Builder Fund III Series A- Dividend Plan Dividend Payout,B ,10,,
539205,RCBFIIIAG,Reliance Capital Builder Fund III Series A- Growth Plan - Growth,B ,10,,
539206,GVBL,Genomic Valley Biotech Ltd,XT,10,Biotechnology,
539221,SPORTKING,Sportking India Ltd,XT,10,Textiles,
539222,VMV,VMV Holidays Ltd,M ,10,Travel Support Services,
539230,CHEMIESYNT,Chemiesynth (Vapi) Ltd,XT,10,Specialty Chemicals,
539246,JEL,Jyotirgamya Enterprises Ltd,XT,10,Comm.Trading  &amp; Distribution,
539253,SURYAINDIA,Surya India Ltd,XT,10,Finance (including NBFCs),
539285,IPRU8895,ICICI PRUDENTIAL VALUE FUND SERIES 8 - DIRECT PLAN DIVIDEND OPTION,B ,10,,
539286,IPRU2693,ICICI PRUDENTIAL VALUE FUND SERIES 8 - REGULAR PLAN DIVIDEND OPTION,B ,10,,
539288,AVI,AVI Polymers Ltd,XT,10,Specialty Chemicals,
539303,MINDAFIN,Minda Finance Ltd,XT,10,Finance (including NBFCs),
539311,NFIL,Nishtha Finance and Investment (India) Ltd,XT,10,Other Financial Services,
539319,IPRU8917,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - DIRECT PLAN - CUMULATIVE OPTION,B ,10,,
539320,IPRU8910,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - DIRECT PLAN - DIVIDEND PAYOUT,B ,10,,
539321,IPRU2715,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - REGULAR PLAN - CUMULATIVE,B ,10,,
539322,IPRU2708,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - REGULAR PLAN - DIVIDEND OPTION,B ,10,,
539335,CHPLIND,CHPL Industries Ltd,XT,10,Comm.Trading  &amp; Distribution,
539337,HKT,H.K. Trade International Ltd,M ,10,Containers &amp; Packaging,
